station_id,stationname,date,daytype,rides
40430,Clinton-Forest Park,08/31/2023,W,1326
40440,California-Cermak,08/31/2023,W,1102
40450,95th/Dan Ryan,08/31/2023,W,4969
40460,Merchandise Mart,08/31/2023,W,4282
40470,Racine,08/31/2023,W,0
40480,Cicero-Lake,08/31/2023,W,775
40490,Grand/Milwaukee,08/31/2023,W,1993
40510,Garfield-South Elevated,08/31/2023,W,691
40520,Foster,08/31/2023,W,295
40530,Diversey,08/31/2023,W,3129
40540,Wilson,08/31/2023,W,5817
40550,Irving Park-O'Hare,08/31/2023,W,2669
40560,Jackson/State,08/31/2023,W,3721
40570,California/Milwaukee,08/31/2023,W,3149
40580,54th/Cermak,08/31/2023,W,1727
40590,Damen/Milwaukee,08/31/2023,W,3810
40600,Kostner,08/31/2023,W,339
40610,Ridgeland,08/31/2023,W,891
40630,Clark/Division,08/31/2023,W,4795
40650,North/Clybourn,08/31/2023,W,3358
40660,Armitage,08/31/2023,W,2880
40670,Western/Milwaukee,08/31/2023,W,3314
40680,Adams/Wabash,08/31/2023,W,4757
40690,Dempster,08/31/2023,W,453
40700,Laramie,08/31/2023,W,824
40710,Chicago/Franklin,08/31/2023,W,4272
40720,East 63rd-Cottage Grove,08/31/2023,W,587
40730,Washington/Wells,08/31/2023,W,4748
40740,Western-Cermak,08/31/2023,W,990
40750,Harlem-O'Hare,08/31/2023,W,1835
40760,Granville,08/31/2023,W,2580
40770,Lawrence,08/31/2023,W,0
40780,Central Park,08/31/2023,W,815
40790,Monroe/Dearborn,08/31/2023,W,3746
40800,Sedgwick,08/31/2023,W,2945
40810,Medical Center,08/31/2023,W,1678
40820,Rosemont,08/31/2023,W,3732
40830,18th,08/31/2023,W,1457
40840,South Boulevard,08/31/2023,W,431
40850,Library,08/31/2023,W,2721
40870,Francisco,08/31/2023,W,981
40880,Thorndale,08/31/2023,W,2091
40890,O'Hare Airport,08/31/2023,W,10310
40900,Howard,08/31/2023,W,3238
40910,63rd-Dan Ryan,08/31/2023,W,1356
40920,Pulaski-Forest Park,08/31/2023,W,516
40930,Midway Airport,08/31/2023,W,6087
40940,Halsted/63rd,08/31/2023,W,317
40960,Pulaski-Orange,08/31/2023,W,3681
40970,Cicero-Forest Park,08/31/2023,W,452
40980,Harlem-Forest Park,08/31/2023,W,330
40990,69th,08/31/2023,W,2307
41000,Cermak-Chinatown,08/31/2023,W,2785
41010,Rockwell,08/31/2023,W,1030
41020,Logan Square,08/31/2023,W,4344
41030,Polk,08/31/2023,W,2907
41040,Kedzie-Cermak,08/31/2023,W,909
41050,Linden,08/31/2023,W,492
41060,Ashland-Orange,08/31/2023,W,1278
41070,Kedzie-Lake,08/31/2023,W,904
41080,47th-South Elevated,08/31/2023,W,624
41090,Monroe/State,08/31/2023,W,4366
41120,35-Bronzeville-IIT,08/31/2023,W,1307
41130,Halsted-Orange,08/31/2023,W,2131
41140,King Drive,08/31/2023,W,280
41150,Kedzie-Midway,08/31/2023,W,2597
41160,Clinton-Lake,08/31/2023,W,2724
41170,Garfield-Dan Ryan,08/31/2023,W,1673
41180,Kedzie-Brown,08/31/2023,W,1350
41190,Jarvis,08/31/2023,W,1046
41200,Argyle,08/31/2023,W,3309
41210,Wellington,08/31/2023,W,1887
41220,Fullerton,08/31/2023,W,7776
41230,47th-Dan Ryan,08/31/2023,W,1544
41240,Addison-O'Hare,08/31/2023,W,1814
41250,Central-Evanston,08/31/2023,W,422
41260,Austin-Lake,08/31/2023,W,1210
41270,43rd,08/31/2023,W,557
41280,Jefferson Park,08/31/2023,W,4568
41290,Kimball,08/31/2023,W,2751
41300,Loyola,08/31/2023,W,4086
41310,Paulina,08/31/2023,W,1787
41320,Belmont-North Main,08/31/2023,W,6772
41330,Montrose-O'Hare,08/31/2023,W,1605
41340,LaSalle,08/31/2023,W,1640
41350,Oak Park-Lake,08/31/2023,W,960
41360,California-Lake,08/31/2023,W,840
41380,Bryn Mawr,08/31/2023,W,1792
41400,Roosevelt,08/31/2023,W,7056
41410,Chicago/Milwaukee,08/31/2023,W,2421
41420,Addison-North Main,08/31/2023,W,4422
41430,87th,08/31/2023,W,1937
41440,Addison-Brown,08/31/2023,W,1340
41450,Chicago/State,08/31/2023,W,8352
41460,Irving Park-Brown,08/31/2023,W,1726
41480,Western-Brown,08/31/2023,W,2378
41490,Harrison,08/31/2023,W,2215
41500,Montrose-Brown,08/31/2023,W,1491
41510,Morgan-Lake,08/31/2023,W,3589
41660,Lake/State,08/31/2023,W,10146
41670,Conservatory,08/31/2023,W,649
41680,Oakton-Skokie,08/31/2023,W,583
41690,Cermak-McCormick Place,08/31/2023,W,1023
41700,Washington/Wabash,08/31/2023,W,7603
40010,Austin-Forest Park,09/01/2023,W,447
40020,Harlem-Lake,09/01/2023,W,2130
40030,Pulaski-Lake,09/01/2023,W,1008
40040,Quincy/Wells,09/01/2023,W,2692
40050,Davis,09/01/2023,W,1598
40060,Belmont-O'Hare,09/01/2023,W,3122
40070,Jackson/Dearborn,09/01/2023,W,2827
40080,Sheridan,09/01/2023,W,2687
40090,Damen-Brown,09/01/2023,W,1561
40100,Morse,09/01/2023,W,2439
40120,35th/Archer,09/01/2023,W,1915
40130,51st,09/01/2023,W,531
40140,Dempster-Skokie,09/01/2023,W,831
40150,Pulaski-Cermak,09/01/2023,W,869
40160,LaSalle/Van Buren,09/01/2023,W,1193
40170,Ashland-Lake,09/01/2023,W,4188
40180,Oak Park-Forest Park,09/01/2023,W,307
40190,Sox-35th-Dan Ryan,09/01/2023,W,3417
40210,Damen-Cermak,09/01/2023,W,1253
40220,Western-Forest Park,09/01/2023,W,345
40230,Cumberland,09/01/2023,W,1977
40240,79th,09/01/2023,W,3452
40250,Kedzie-Homan-Forest Park,09/01/2023,W,542
40260,State/Lake,09/01/2023,W,8110
40270,Main,09/01/2023,W,592
40280,Central-Lake,09/01/2023,W,1407
40290,Ashland/63rd,09/01/2023,W,580
40300,Indiana,09/01/2023,W,373
40310,Western-Orange,09/01/2023,W,2549
40320,Division/Milwaukee,09/01/2023,W,3681
40330,Grand/State,09/01/2023,W,6231
40340,Berwyn,09/01/2023,W,0
40350,UIC-Halsted,09/01/2023,W,4528
40360,Southport,09/01/2023,W,1769
40370,Washington/Dearborn,09/01/2023,W,5561
40380,Clark/Lake,09/01/2023,W,6980
40390,Forest Park,09/01/2023,W,971
40400,Noyes,09/01/2023,W,374
40420,Cicero-Cermak,09/01/2023,W,948
40430,Clinton-Forest Park,09/01/2023,W,1061
40440,California-Cermak,09/01/2023,W,1136
40450,95th/Dan Ryan,09/01/2023,W,4957
40460,Merchandise Mart,09/01/2023,W,2458
40470,Racine,09/01/2023,W,0
40480,Cicero-Lake,09/01/2023,W,794
40490,Grand/Milwaukee,09/01/2023,W,1799
40510,Garfield-South Elevated,09/01/2023,W,597
40520,Foster,09/01/2023,W,329
40530,Diversey,09/01/2023,W,2457
40540,Wilson,09/01/2023,W,5520
40550,Irving Park-O'Hare,09/01/2023,W,2492
40560,Jackson/State,09/01/2023,W,3191
40570,California/Milwaukee,09/01/2023,W,2897
40580,54th/Cermak,09/01/2023,W,1779
40590,Damen/Milwaukee,09/01/2023,W,3606
40600,Kostner,09/01/2023,W,302
40610,Ridgeland,09/01/2023,W,734
40630,Clark/Division,09/01/2023,W,4819
40650,North/Clybourn,09/01/2023,W,3228
40660,Armitage,09/01/2023,W,2528
40670,Western/Milwaukee,09/01/2023,W,2776
40680,Adams/Wabash,09/01/2023,W,3903
40690,Dempster,09/01/2023,W,445
40700,Laramie,09/01/2023,W,817
40710,Chicago/Franklin,09/01/2023,W,3567
40720,East 63rd-Cottage Grove,09/01/2023,W,631
40730,Washington/Wells,09/01/2023,W,2741
40740,Western-Cermak,09/01/2023,W,975
40750,Harlem-O'Hare,09/01/2023,W,1676
40760,Granville,09/01/2023,W,2864
40770,Lawrence,09/01/2023,W,0
40780,Central Park,09/01/2023,W,841
40790,Monroe/Dearborn,09/01/2023,W,2519
40800,Sedgwick,09/01/2023,W,2207
40810,Medical Center,09/01/2023,W,1388
40820,Rosemont,09/01/2023,W,3510
40830,18th,09/01/2023,W,1519
40840,South Boulevard,09/01/2023,W,364
40850,Library,09/01/2023,W,2557
40870,Francisco,09/01/2023,W,857
40880,Thorndale,09/01/2023,W,2084
40890,O'Hare Airport,09/01/2023,W,11481
40900,Howard,09/01/2023,W,3247
40910,63rd-Dan Ryan,09/01/2023,W,1383
40920,Pulaski-Forest Park,09/01/2023,W,526
40930,Midway Airport,09/01/2023,W,6111
40940,Halsted/63rd,09/01/2023,W,306
40960,Pulaski-Orange,09/01/2023,W,3329
40970,Cicero-Forest Park,09/01/2023,W,448
40980,Harlem-Forest Park,09/01/2023,W,298
40990,69th,09/01/2023,W,2434
41000,Cermak-Chinatown,09/01/2023,W,3472
41010,Rockwell,09/01/2023,W,779
41020,Logan Square,09/01/2023,W,3886
41030,Polk,09/01/2023,W,2600
41040,Kedzie-Cermak,09/01/2023,W,922
41050,Linden,09/01/2023,W,368
41060,Ashland-Orange,09/01/2023,W,1219
41070,Kedzie-Lake,09/01/2023,W,941
41080,47th-South Elevated,09/01/2023,W,569
41090,Monroe/State,09/01/2023,W,3537
41120,35-Bronzeville-IIT,09/01/2023,W,1439
41130,Halsted-Orange,09/01/2023,W,1844
41140,King Drive,09/01/2023,W,221
41150,Kedzie-Midway,09/01/2023,W,2320
41160,Clinton-Lake,09/01/2023,W,2237
41170,Garfield-Dan Ryan,09/01/2023,W,1754
41180,Kedzie-Brown,09/01/2023,W,1307
41190,Jarvis,09/01/2023,W,1030
41200,Argyle,09/01/2023,W,2785
41210,Wellington,09/01/2023,W,1352
41220,Fullerton,09/01/2023,W,7411
41230,47th-Dan Ryan,09/01/2023,W,1634
41240,Addison-O'Hare,09/01/2023,W,1736
41250,Central-Evanston,09/01/2023,W,381
41260,Austin-Lake,09/01/2023,W,1194
41270,43rd,09/01/2023,W,574
41280,Jefferson Park,09/01/2023,W,4397
41290,Kimball,09/01/2023,W,2676
41300,Loyola,09/01/2023,W,4492
41310,Paulina,09/01/2023,W,1439
41320,Belmont-North Main,09/01/2023,W,6471
41330,Montrose-O'Hare,09/01/2023,W,1501
41340,LaSalle,09/01/2023,W,1505
41350,Oak Park-Lake,09/01/2023,W,767
41360,California-Lake,09/01/2023,W,789
41380,Bryn Mawr,09/01/2023,W,1788
41400,Roosevelt,09/01/2023,W,7565
41410,Chicago/Milwaukee,09/01/2023,W,2194
41420,Addison-North Main,09/01/2023,W,4329
41430,87th,09/01/2023,W,2039
41440,Addison-Brown,09/01/2023,W,1067
41450,Chicago/State,09/01/2023,W,7959
41460,Irving Park-Brown,09/01/2023,W,1439
41480,Western-Brown,09/01/2023,W,2239
41490,Harrison,09/01/2023,W,2520
41500,Montrose-Brown,09/01/2023,W,1285
41510,Morgan-Lake,09/01/2023,W,3401
41660,Lake/State,09/01/2023,W,9754
41670,Conservatory,09/01/2023,W,788
41680,Oakton-Skokie,09/01/2023,W,456
41690,Cermak-McCormick Place,09/01/2023,W,1221
41700,Washington/Wabash,09/01/2023,W,7416
40010,Austin-Forest Park,09/02/2023,A,213
40020,Harlem-Lake,09/02/2023,A,1615
40030,Pulaski-Lake,09/02/2023,A,661
40040,Quincy/Wells,09/02/2023,A,1551
40050,Davis,09/02/2023,A,1176
40060,Belmont-O'Hare,09/02/2023,A,2030
40070,Jackson/Dearborn,09/02/2023,A,1801
40080,Sheridan,09/02/2023,A,2032
40090,Damen-Brown,09/02/2023,A,1003
40100,Morse,09/02/2023,A,1915
40120,35th/Archer,09/02/2023,A,1070
40130,51st,09/02/2023,A,374
40140,Dempster-Skokie,09/02/2023,A,542
40150,Pulaski-Cermak,09/02/2023,A,536
40160,LaSalle/Van Buren,09/02/2023,A,518
40170,Ashland-Lake,09/02/2023,A,3670
40180,Oak Park-Forest Park,09/02/2023,A,130
40190,Sox-35th-Dan Ryan,09/02/2023,A,3311
40210,Damen-Cermak,09/02/2023,A,792
40220,Western-Forest Park,09/02/2023,A,216
40230,Cumberland,09/02/2023,A,1370
40240,79th,09/02/2023,A,2384
40250,Kedzie-Homan-Forest Park,09/02/2023,A,321
40260,State/Lake,09/02/2023,A,7328
40270,Main,09/02/2023,A,418
40280,Central-Lake,09/02/2023,A,865
40290,Ashland/63rd,09/02/2023,A,373
40300,Indiana,09/02/2023,A,282
40310,Western-Orange,09/02/2023,A,1458
40320,Division/Milwaukee,09/02/2023,A,2514
40330,Grand/State,09/02/2023,A,7619
40340,Berwyn,09/02/2023,A,0
40350,UIC-Halsted,09/02/2023,A,1534
40360,Southport,09/02/2023,A,1618
40370,Washington/Dearborn,09/02/2023,A,4351
40380,Clark/Lake,09/02/2023,A,4535
40390,Forest Park,09/02/2023,A,546
40400,Noyes,09/02/2023,A,255
40420,Cicero-Cermak,09/02/2023,A,719
40430,Clinton-Forest Park,09/02/2023,A,771
40440,California-Cermak,09/02/2023,A,671
40450,95th/Dan Ryan,09/02/2023,A,3239
40460,Merchandise Mart,09/02/2023,A,1571
40470,Racine,09/02/2023,A,0
40480,Cicero-Lake,09/02/2023,A,535
40490,Grand/Milwaukee,09/02/2023,A,1552
40510,Garfield-South Elevated,09/02/2023,A,411
40520,Foster,09/02/2023,A,242
40530,Diversey,09/02/2023,A,1842
40540,Wilson,09/02/2023,A,4153
40550,Irving Park-O'Hare,09/02/2023,A,1672
40560,Jackson/State,09/02/2023,A,2351
40570,California/Milwaukee,09/02/2023,A,2114
40580,54th/Cermak,09/02/2023,A,989
40590,Damen/Milwaukee,09/02/2023,A,3066
40600,Kostner,09/02/2023,A,189
40610,Ridgeland,09/02/2023,A,361
40630,Clark/Division,09/02/2023,A,4007
40650,North/Clybourn,09/02/2023,A,2834
40660,Armitage,09/02/2023,A,1796
40670,Western/Milwaukee,09/02/2023,A,2042
40680,Adams/Wabash,09/02/2023,A,2622
40690,Dempster,09/02/2023,A,395
40700,Laramie,09/02/2023,A,430
40710,Chicago/Franklin,09/02/2023,A,2469
40720,East 63rd-Cottage Grove,09/02/2023,A,351
40730,Washington/Wells,09/02/2023,A,912
40740,Western-Cermak,09/02/2023,A,664
40750,Harlem-O'Hare,09/02/2023,A,891
40760,Granville,09/02/2023,A,2283
40770,Lawrence,09/02/2023,A,0
40780,Central Park,09/02/2023,A,493
40790,Monroe/Dearborn,09/02/2023,A,1363
40800,Sedgwick,09/02/2023,A,1834
40810,Medical Center,09/02/2023,A,699
40820,Rosemont,09/02/2023,A,3072
40830,18th,09/02/2023,A,1086
40840,South Boulevard,09/02/2023,A,252
40850,Library,09/02/2023,A,1873
40870,Francisco,09/02/2023,A,617
40880,Thorndale,09/02/2023,A,1669
40890,O'Hare Airport,09/02/2023,A,9603
40900,Howard,09/02/2023,A,2574
40910,63rd-Dan Ryan,09/02/2023,A,1016
40920,Pulaski-Forest Park,09/02/2023,A,385
40930,Midway Airport,09/02/2023,A,3205
40940,Halsted/63rd,09/02/2023,A,206
40960,Pulaski-Orange,09/02/2023,A,1503
40970,Cicero-Forest Park,09/02/2023,A,329
40980,Harlem-Forest Park,09/02/2023,A,167
40990,69th,09/02/2023,A,1812
41000,Cermak-Chinatown,09/02/2023,A,4314
41010,Rockwell,09/02/2023,A,579
41020,Logan Square,09/02/2023,A,2830
41030,Polk,09/02/2023,A,873
41040,Kedzie-Cermak,09/02/2023,A,588
41050,Linden,09/02/2023,A,317
41060,Ashland-Orange,09/02/2023,A,704
41070,Kedzie-Lake,09/02/2023,A,513
41080,47th-South Elevated,09/02/2023,A,338
41090,Monroe/State,09/02/2023,A,2668
41120,35-Bronzeville-IIT,09/02/2023,A,1012
41130,Halsted-Orange,09/02/2023,A,1011
41140,King Drive,09/02/2023,A,188
41150,Kedzie-Midway,09/02/2023,A,1394
41160,Clinton-Lake,09/02/2023,A,1485
41170,Garfield-Dan Ryan,09/02/2023,A,1111
41180,Kedzie-Brown,09/02/2023,A,1005
41190,Jarvis,09/02/2023,A,780
41200,Argyle,09/02/2023,A,2420
41210,Wellington,09/02/2023,A,1021
41220,Fullerton,09/02/2023,A,5676
41230,47th-Dan Ryan,09/02/2023,A,1086
41240,Addison-O'Hare,09/02/2023,A,923
41250,Central-Evanston,09/02/2023,A,187
41260,Austin-Lake,09/02/2023,A,688
41270,43rd,09/02/2023,A,344
41280,Jefferson Park,09/02/2023,A,2994
41290,Kimball,09/02/2023,A,1859
41300,Loyola,09/02/2023,A,3732
41310,Paulina,09/02/2023,A,1158
41320,Belmont-North Main,09/02/2023,A,5719
41330,Montrose-O'Hare,09/02/2023,A,829
41340,LaSalle,09/02/2023,A,832
41350,Oak Park-Lake,09/02/2023,A,558
41360,California-Lake,09/02/2023,A,403
41380,Bryn Mawr,09/02/2023,A,1476
41400,Roosevelt,09/02/2023,A,7030
41410,Chicago/Milwaukee,09/02/2023,A,1342
41420,Addison-North Main,09/02/2023,A,4698
41430,87th,09/02/2023,A,1393
41440,Addison-Brown,09/02/2023,A,709
41450,Chicago/State,09/02/2023,A,6635
41460,Irving Park-Brown,09/02/2023,A,923
41480,Western-Brown,09/02/2023,A,1634
41490,Harrison,09/02/2023,A,2280
41500,Montrose-Brown,09/02/2023,A,948
41510,Morgan-Lake,09/02/2023,A,3668
41660,Lake/State,09/02/2023,A,8441
41670,Conservatory,09/02/2023,A,555
41680,Oakton-Skokie,09/02/2023,A,200
41690,Cermak-McCormick Place,09/02/2023,A,1049
41700,Washington/Wabash,09/02/2023,A,5936
40010,Austin-Forest Park,09/03/2023,U,234
40020,Harlem-Lake,09/03/2023,U,1283
40030,Pulaski-Lake,09/03/2023,U,530
40040,Quincy/Wells,09/03/2023,U,1668
40050,Davis,09/03/2023,U,1040
40060,Belmont-O'Hare,09/03/2023,U,1641
40070,Jackson/Dearborn,09/03/2023,U,1585
40080,Sheridan,09/03/2023,U,1733
40090,Damen-Brown,09/03/2023,U,783
40100,Morse,09/03/2023,U,1805
40120,35th/Archer,09/03/2023,U,864
40130,51st,09/03/2023,U,350
40140,Dempster-Skokie,09/03/2023,U,455
40150,Pulaski-Cermak,09/03/2023,U,404
40160,LaSalle/Van Buren,09/03/2023,U,445
40170,Ashland-Lake,09/03/2023,U,3711
40180,Oak Park-Forest Park,09/03/2023,U,113
40190,Sox-35th-Dan Ryan,09/03/2023,U,3293
40210,Damen-Cermak,09/03/2023,U,702
40220,Western-Forest Park,09/03/2023,U,170
40230,Cumberland,09/03/2023,U,1041
40240,79th,09/03/2023,U,2106
40250,Kedzie-Homan-Forest Park,09/03/2023,U,338
40260,State/Lake,09/03/2023,U,6606
40270,Main,09/03/2023,U,363
40280,Central-Lake,09/03/2023,U,817
40290,Ashland/63rd,09/03/2023,U,303
40300,Indiana,09/03/2023,U,221
40310,Western-Orange,09/03/2023,U,1207
40320,Division/Milwaukee,09/03/2023,U,2075
40330,Grand/State,09/03/2023,U,6958
40340,Berwyn,09/03/2023,U,0
40350,UIC-Halsted,09/03/2023,U,1249
40360,Southport,09/03/2023,U,1316
40370,Washington/Dearborn,09/03/2023,U,3986
40380,Clark/Lake,09/03/2023,U,4300
40390,Forest Park,09/03/2023,U,437
40400,Noyes,09/03/2023,U,218
40420,Cicero-Cermak,09/03/2023,U,555
40430,Clinton-Forest Park,09/03/2023,U,704
40440,California-Cermak,09/03/2023,U,547
40450,95th/Dan Ryan,09/03/2023,U,2718
40460,Merchandise Mart,09/03/2023,U,1400
40470,Racine,09/03/2023,U,0
40480,Cicero-Lake,09/03/2023,U,470
40490,Grand/Milwaukee,09/03/2023,U,1261
40510,Garfield-South Elevated,09/03/2023,U,404
40520,Foster,09/03/2023,U,194
40530,Diversey,09/03/2023,U,1493
40540,Wilson,09/03/2023,U,3580
40550,Irving Park-O'Hare,09/03/2023,U,1307
40560,Jackson/State,09/03/2023,U,2171
40570,California/Milwaukee,09/03/2023,U,1745
40580,54th/Cermak,09/03/2023,U,770
40590,Damen/Milwaukee,09/03/2023,U,2545
40600,Kostner,09/03/2023,U,155
40610,Ridgeland,09/03/2023,U,341
40630,Clark/Division,09/03/2023,U,3579
40650,North/Clybourn,09/03/2023,U,2393
40660,Armitage,09/03/2023,U,1426
40670,Western/Milwaukee,09/03/2023,U,1644
40680,Adams/Wabash,09/03/2023,U,2542
40690,Dempster,09/03/2023,U,333
40700,Laramie,09/03/2023,U,297
40710,Chicago/Franklin,09/03/2023,U,2008
40720,East 63rd-Cottage Grove,09/03/2023,U,380
40730,Washington/Wells,09/03/2023,U,807
40740,Western-Cermak,09/03/2023,U,470
40750,Harlem-O'Hare,09/03/2023,U,752
40760,Granville,09/03/2023,U,1718
40770,Lawrence,09/03/2023,U,0
40780,Central Park,09/03/2023,U,406
40790,Monroe/Dearborn,09/03/2023,U,1238
40800,Sedgwick,09/03/2023,U,1487
40810,Medical Center,09/03/2023,U,620
40820,Rosemont,09/03/2023,U,2464
40830,18th,09/03/2023,U,959
40840,South Boulevard,09/03/2023,U,192
40850,Library,09/03/2023,U,1675
40870,Francisco,09/03/2023,U,472
40880,Thorndale,09/03/2023,U,1323
40890,O'Hare Airport,09/03/2023,U,7344
40900,Howard,09/03/2023,U,2000
40910,63rd-Dan Ryan,09/03/2023,U,891
40920,Pulaski-Forest Park,09/03/2023,U,333
40930,Midway Airport,09/03/2023,U,2564
40940,Halsted/63rd,09/03/2023,U,171
40960,Pulaski-Orange,09/03/2023,U,1284
40970,Cicero-Forest Park,09/03/2023,U,255
40980,Harlem-Forest Park,09/03/2023,U,134
40990,69th,09/03/2023,U,1473
41000,Cermak-Chinatown,09/03/2023,U,4434
41010,Rockwell,09/03/2023,U,467
41020,Logan Square,09/03/2023,U,2530
41030,Polk,09/03/2023,U,750
41040,Kedzie-Cermak,09/03/2023,U,446
41050,Linden,09/03/2023,U,289
41060,Ashland-Orange,09/03/2023,U,556
41070,Kedzie-Lake,09/03/2023,U,389
41080,47th-South Elevated,09/03/2023,U,328
41090,Monroe/State,09/03/2023,U,2547
41120,35-Bronzeville-IIT,09/03/2023,U,731
41130,Halsted-Orange,09/03/2023,U,791
41140,King Drive,09/03/2023,U,130
41150,Kedzie-Midway,09/03/2023,U,1010
41160,Clinton-Lake,09/03/2023,U,1360
41170,Garfield-Dan Ryan,09/03/2023,U,985
41180,Kedzie-Brown,09/03/2023,U,882
41190,Jarvis,09/03/2023,U,714
41200,Argyle,09/03/2023,U,2080
41210,Wellington,09/03/2023,U,693
41220,Fullerton,09/03/2023,U,5067
41230,47th-Dan Ryan,09/03/2023,U,929
41240,Addison-O'Hare,09/03/2023,U,796
41250,Central-Evanston,09/03/2023,U,170
41260,Austin-Lake,09/03/2023,U,580
41270,43rd,09/03/2023,U,313
41280,Jefferson Park,09/03/2023,U,2373
41290,Kimball,09/03/2023,U,1461
41300,Loyola,09/03/2023,U,2885
41310,Paulina,09/03/2023,U,843
41320,Belmont-North Main,09/03/2023,U,5186
41330,Montrose-O'Hare,09/03/2023,U,746
41340,LaSalle,09/03/2023,U,759
41350,Oak Park-Lake,09/03/2023,U,492
41360,California-Lake,09/03/2023,U,363
41380,Bryn Mawr,09/03/2023,U,1414
41400,Roosevelt,09/03/2023,U,5592
41410,Chicago/Milwaukee,09/03/2023,U,1168
41420,Addison-North Main,09/03/2023,U,3984
41430,87th,09/03/2023,U,1170
41440,Addison-Brown,09/03/2023,U,554
41450,Chicago/State,09/03/2023,U,6101
41460,Irving Park-Brown,09/03/2023,U,777
41480,Western-Brown,09/03/2023,U,1332
41490,Harrison,09/03/2023,U,2178
41500,Montrose-Brown,09/03/2023,U,717
41510,Morgan-Lake,09/03/2023,U,3134
41660,Lake/State,09/03/2023,U,7932
41670,Conservatory,09/03/2023,U,573
41680,Oakton-Skokie,09/03/2023,U,194
41690,Cermak-McCormick Place,09/03/2023,U,1073
41700,Washington/Wabash,09/03/2023,U,5320
40010,Austin-Forest Park,09/04/2023,U,229
40020,Harlem-Lake,09/04/2023,U,1094
40030,Pulaski-Lake,09/04/2023,U,481
40040,Quincy/Wells,09/04/2023,U,1441
40050,Davis,09/04/2023,U,1070
40060,Belmont-O'Hare,09/04/2023,U,1516
40070,Jackson/Dearborn,09/04/2023,U,1497
40080,Sheridan,09/04/2023,U,1669
40090,Damen-Brown,09/04/2023,U,602
40100,Morse,09/04/2023,U,1368
40120,35th/Archer,09/04/2023,U,748
40130,51st,09/04/2023,U,325
40140,Dempster-Skokie,09/04/2023,U,855
40150,Pulaski-Cermak,09/04/2023,U,426
40160,LaSalle/Van Buren,09/04/2023,U,410
40170,Ashland-Lake,09/04/2023,U,784
40180,Oak Park-Forest Park,09/04/2023,U,111
40190,Sox-35th-Dan Ryan,09/04/2023,U,1032
40210,Damen-Cermak,09/04/2023,U,518
40220,Western-Forest Park,09/04/2023,U,193
40230,Cumberland,09/04/2023,U,965
40240,79th,09/04/2023,U,2080
40250,Kedzie-Homan-Forest Park,09/04/2023,U,362
40260,State/Lake,09/04/2023,U,5163
40270,Main,09/04/2023,U,306
40280,Central-Lake,09/04/2023,U,623
40290,Ashland/63rd,09/04/2023,U,347
40300,Indiana,09/04/2023,U,169
40310,Western-Orange,09/04/2023,U,1177
40320,Division/Milwaukee,09/04/2023,U,1593
40330,Grand/State,09/04/2023,U,6221
40340,Berwyn,09/04/2023,U,0
40350,UIC-Halsted,09/04/2023,U,1117
40360,Southport,09/04/2023,U,1304
40370,Washington/Dearborn,09/04/2023,U,3398
40380,Clark/Lake,09/04/2023,U,3817
40390,Forest Park,09/04/2023,U,460
40400,Noyes,09/04/2023,U,165
40420,Cicero-Cermak,09/04/2023,U,541
40430,Clinton-Forest Park,09/04/2023,U,722
40440,California-Cermak,09/04/2023,U,518
40450,95th/Dan Ryan,09/04/2023,U,2746
40460,Merchandise Mart,09/04/2023,U,1039
40470,Racine,09/04/2023,U,0
40480,Cicero-Lake,09/04/2023,U,384
40490,Grand/Milwaukee,09/04/2023,U,1011
40510,Garfield-South Elevated,09/04/2023,U,307
40520,Foster,09/04/2023,U,264
40530,Diversey,09/04/2023,U,1208
40540,Wilson,09/04/2023,U,3192
40550,Irving Park-O'Hare,09/04/2023,U,1182
40560,Jackson/State,09/04/2023,U,1955
40570,California/Milwaukee,09/04/2023,U,1388
40580,54th/Cermak,09/04/2023,U,717
40590,Damen/Milwaukee,09/04/2023,U,1681
40600,Kostner,09/04/2023,U,138
40610,Ridgeland,09/04/2023,U,261
40630,Clark/Division,09/04/2023,U,3475
40650,North/Clybourn,09/04/2023,U,2053
40660,Armitage,09/04/2023,U,1046
40670,Western/Milwaukee,09/04/2023,U,1315
40680,Adams/Wabash,09/04/2023,U,1957
40690,Dempster,09/04/2023,U,300
40700,Laramie,09/04/2023,U,344
40710,Chicago/Franklin,09/04/2023,U,1562
40720,East 63rd-Cottage Grove,09/04/2023,U,375
40730,Washington/Wells,09/04/2023,U,728
40740,Western-Cermak,09/04/2023,U,435
40750,Harlem-O'Hare,09/04/2023,U,700
40760,Granville,09/04/2023,U,1406
40770,Lawrence,09/04/2023,U,0
40780,Central Park,09/04/2023,U,409
40790,Monroe/Dearborn,09/04/2023,U,1236
40800,Sedgwick,09/04/2023,U,1241
40810,Medical Center,09/04/2023,U,598
40820,Rosemont,09/04/2023,U,2228
40830,18th,09/04/2023,U,776
40840,South Boulevard,09/04/2023,U,159
40850,Library,09/04/2023,U,1110
40870,Francisco,09/04/2023,U,375
40880,Thorndale,09/04/2023,U,1188
40890,O'Hare Airport,09/04/2023,U,9287
40900,Howard,09/04/2023,U,1944
40910,63rd-Dan Ryan,09/04/2023,U,819
40920,Pulaski-Forest Park,09/04/2023,U,321
40930,Midway Airport,09/04/2023,U,2979
40940,Halsted/63rd,09/04/2023,U,122
40960,Pulaski-Orange,09/04/2023,U,1186
40970,Cicero-Forest Park,09/04/2023,U,269
