route,date,daytype,rides
165,05/17/2023,W,263
165,06/27/2023,W,146
169,03/07/2023,W,133
169,10/11/2023,W,107
169,05/16/2023,W,32
169,06/15/2023,W,71
169,10/27/2023,W,134
169,03/16/2023,W,90
169,09/20/2023,W,66
169,05/30/2023,W,72
169,03/24/2023,W,77
169,07/31/2023,W,73
169,07/26/2023,W,123
169,04/20/2023,W,90
169,02/27/2023,W,55
169,10/24/2023,W,78
169,03/14/2023,W,83
169,06/02/2023,W,99
169,04/21/2023,W,33
169,08/16/2023,W,60
169,01/04/2023,W,78
169,05/24/2023,W,60
169,08/10/2023,W,127
169,09/07/2023,W,62
169,07/12/2023,W,74
169,04/25/2023,W,54
169,02/23/2023,W,120
169,08/01/2023,W,54
169,08/02/2023,W,160
169,10/04/2023,W,82
169,08/11/2023,W,107
169,09/26/2023,W,82
169,02/21/2023,W,70
169,08/31/2023,W,105
169,02/10/2023,W,55
169,01/13/2023,W,97
169,08/23/2023,W,43
169,05/19/2023,W,69
169,03/02/2023,W,63
169,10/07/2023,A,1
169,05/05/2023,W,22
169,04/22/2023,A,20
169,07/13/2023,W,104
169,10/17/2023,W,46
169,08/08/2023,W,75
169,01/30/2023,W,107
169,07/06/2023,W,17
169,06/12/2023,W,52
169,07/07/2023,W,61
169,08/09/2023,W,98
169,03/20/2023,W,36
169,09/06/2023,W,55
169,09/28/2023,W,113
169,10/12/2023,W,73
169,09/22/2023,W,67
169,04/03/2023,W,125
169,10/16/2023,W,130
169,05/25/2023,W,71
169,10/31/2023,W,110
169,01/05/2023,W,59
169,06/28/2023,W,112
169,01/17/2023,W,83
169,06/23/2023,W,62
169,06/06/2023,W,160
169,10/20/2023,W,40
169,10/09/2023,W,158
169,03/10/2023,W,62
169,05/17/2023,W,126
169,08/14/2023,W,70
169,07/10/2023,W,103
169,03/17/2023,W,60
169,05/01/2023,W,99
169,04/17/2023,W,87
169,02/28/2023,W,67
169,07/25/2023,W,96
169,04/12/2023,W,97
169,09/21/2023,W,43
169,01/26/2023,W,91
169,04/19/2023,W,68
169,08/29/2023,W,92
169,05/23/2023,W,115
169,08/26/2023,A,12
169,01/12/2023,W,93
169,04/26/2023,W,68
169,03/13/2023,W,44
169,09/14/2023,W,41
169,09/13/2023,W,62
169,05/04/2023,W,111
169,04/27/2023,W,54
169,07/24/2023,W,36
169,06/20/2023,W,78
169,08/24/2023,W,56
169,08/21/2023,W,51
169,08/04/2023,W,84
169,07/14/2023,W,82
169,10/10/2023,W,136
169,06/22/2023,W,47
169,01/25/2023,W,85
169,07/11/2023,W,67
169,02/14/2023,W,79
169,01/19/2023,W,105
169,09/08/2023,W,189
169,03/30/2023,W,59
169,09/11/2023,W,65
169,01/03/2023,W,55
169,02/13/2023,W,111
169,02/09/2023,W,62
169,06/16/2023,W,54
169,06/09/2023,W,67
169,02/16/2023,W,43
169,08/15/2023,W,50
169,03/27/2023,W,40
169,08/05/2023,A,1
169,03/23/2023,W,50
169,05/10/2023,W,102
169,05/18/2023,W,35
169,01/27/2023,W,57
169,03/31/2023,W,38
169,07/18/2023,W,55
169,01/20/2023,W,65
169,06/27/2023,W,39
169,07/27/2023,W,99
169,07/05/2023,W,47
169,09/15/2023,W,39
169,04/13/2023,W,83
169,01/23/2023,W,157
169,05/02/2023,W,112
169,08/17/2023,W,62
169,10/25/2023,W,192
169,03/06/2023,W,74
169,06/13/2023,W,102
169,04/06/2023,W,109
169,06/07/2023,W,102
169,05/12/2023,W,117
169,06/10/2023,A,15
169,01/11/2023,W,66
169,10/06/2023,W,57
169,09/27/2023,W,77
169,03/01/2023,W,68
169,02/22/2023,W,86
169,05/22/2023,W,56
169,06/26/2023,W,68
169,02/08/2023,W,118
169,03/09/2023,W,109
169,07/21/2023,W,107
169,08/18/2023,W,114
169,09/29/2023,W,91
169,04/24/2023,W,121
169,10/18/2023,W,35
169,05/08/2023,W,112
169,08/22/2023,W,61
169,10/23/2023,W,139
169,10/19/2023,W,55
169,02/01/2023,W,102
169,07/03/2023,W,110
169,01/10/2023,W,122
169,04/04/2023,W,81
169,09/19/2023,W,79
169,02/07/2023,W,86
169,04/07/2023,W,61
169,02/20/2023,W,61
169,06/05/2023,W,74
169,08/07/2023,W,67
169,08/28/2023,W,36
169,02/06/2023,W,70
169,04/05/2023,W,57
169,02/15/2023,W,44
169,02/02/2023,W,53
169,01/16/2023,W,58
169,01/06/2023,W,132
169,05/31/2023,W,64
169,10/03/2023,W,69
169,06/29/2023,W,303
169,05/03/2023,W,132
169,08/03/2023,W,99
169,06/01/2023,W,60
169,05/09/2023,W,68
169,03/22/2023,W,70
169,10/30/2023,W,58
169,03/03/2023,W,71
169,04/28/2023,W,54
169,08/25/2023,W,49
169,09/18/2023,W,33
169,07/28/2023,W,65
169,07/19/2023,W,105
169,06/14/2023,W,88
169,10/05/2023,W,69
169,03/21/2023,W,79
169,03/15/2023,W,121
169,05/06/2023,A,21
169,05/11/2023,W,167
169,01/31/2023,W,113
169,05/15/2023,W,62
169,01/24/2023,W,69
169,09/01/2023,W,96
169,10/26/2023,W,49
169,03/28/2023,W,110
169,04/10/2023,W,75
169,03/08/2023,W,122
169,01/09/2023,W,86
169,09/12/2023,W,203
169,02/03/2023,W,18
169,01/18/2023,W,95
169,02/24/2023,W,35
169,04/18/2023,W,109
169,02/17/2023,W,31
169,01/28/2023,A,13
169,09/25/2023,W,78
169,09/05/2023,W,58
169,06/08/2023,W,97
169,06/21/2023,W,90
169,06/19/2023,W,49
169,10/13/2023,W,18
169,05/26/2023,W,71
169,06/30/2023,W,72
169,04/14/2023,W,72
169,08/30/2023,W,54
169,04/11/2023,W,67
169,07/20/2023,W,94
169,07/17/2023,W,53
169,10/02/2023,W,127
169,03/29/2023,W,74
171,05/03/2023,W,890
171,07/27/2023,W,468
171,03/30/2023,W,951
171,01/11/2023,W,1040
171,08/15/2023,W,324
171,02/21/2023,W,757
171,10/27/2023,W,180
171,06/06/2023,W,306
171,09/18/2023,W,572
171,03/29/2023,W,503
171,07/13/2023,W,316
171,05/02/2023,W,962
171,03/08/2023,W,596
171,10/21/2023,A,59
171,05/24/2023,W,704
171,01/21/2023,A,243
171,03/11/2023,A,67
171,10/23/2023,W,869
171,08/22/2023,W,445
171,05/22/2023,W,411
171,09/09/2023,A,38
171,09/27/2023,W,604
171,04/13/2023,W,763
171,03/06/2023,W,782
171,07/05/2023,W,368
171,06/20/2023,W,217
171,01/23/2023,W,789
171,05/18/2023,W,632
171,09/30/2023,A,65
171,06/16/2023,W,85
171,02/09/2023,W,991
171,01/19/2023,W,908
171,09/11/2023,W,848
171,08/21/2023,W,262
171,02/04/2023,A,277
171,03/13/2023,W,464
171,04/19/2023,W,1766
171,08/24/2023,W,543
171,07/21/2023,W,304
171,04/12/2023,W,669
171,05/17/2023,W,793
171,10/12/2023,W,1257
171,05/25/2023,W,548
171,07/06/2023,W,464
171,02/10/2023,W,609
171,09/28/2023,W,1771
171,09/26/2023,W,1014
171,08/02/2023,W,350
171,09/07/2023,W,400
171,08/10/2023,W,150
171,01/04/2023,W,621
171,03/14/2023,W,287
171,04/20/2023,W,977
171,04/14/2023,W,770
171,07/31/2023,W,236
171,06/15/2023,W,232
171,05/20/2023,A,263
171,05/16/2023,W,800
171,03/04/2023,A,269
171,04/11/2023,W,1243
171,04/18/2023,W,408
171,05/26/2023,W,512
171,06/21/2023,W,263
171,01/18/2023,W,885
171,08/08/2023,W,207
171,09/12/2023,W,643
171,01/24/2023,W,826
171,07/20/2023,W,507
171,02/11/2023,A,267
171,03/15/2023,W,382
171,07/19/2023,W,296
171,03/03/2023,W,753
171,09/29/2023,W,590
171,08/25/2023,W,240
171,06/14/2023,W,274
171,05/15/2023,W,622
171,06/19/2023,W,121
171,04/10/2023,W,561
171,02/03/2023,W,769
171,09/25/2023,W,735
171,10/11/2023,W,679
171,03/07/2023,W,756
171,06/30/2023,W,195
171,10/02/2023,W,669
171,05/27/2023,A,159
171,03/16/2023,W,490
171,10/24/2023,W,819
171,04/21/2023,W,580
171,07/24/2023,W,403
171,08/11/2023,W,419
171,03/02/2023,W,852
171,04/22/2023,A,253
171,07/07/2023,W,339
171,09/06/2023,W,370
171,10/16/2023,W,876
171,01/17/2023,W,1069
171,10/20/2023,W,683
171,01/05/2023,W,1202
171,03/17/2023,W,448
171,03/10/2023,W,616
171,07/25/2023,W,350
171,08/26/2023,A,54
171,09/13/2023,W,283
171,05/13/2023,A,269
171,01/25/2023,W,734
171,06/22/2023,W,482
171,02/13/2023,W,554
171,04/08/2023,A,242
171,07/18/2023,W,271
171,10/14/2023,A,85
171,03/18/2023,A,174
171,06/13/2023,W,412
171,05/12/2023,W,634
171,03/01/2023,W,725
171,08/18/2023,W,229
171,04/24/2023,W,915
171,04/07/2023,W,762
171,08/07/2023,W,393
171,10/30/2023,W,928
171,01/16/2023,W,251
171,08/03/2023,W,433
171,08/09/2023,W,252
171,05/11/2023,W,715
171,05/30/2023,W,451
171,06/12/2023,W,154
171,09/23/2023,A,67
171,02/28/2023,W,908
171,02/14/2023,W,423
171,10/25/2023,W,578
171,10/03/2023,W,518
171,09/05/2023,W,529
171,03/20/2023,W,912
171,02/02/2023,W,940
171,01/06/2023,W,924
171,04/06/2023,W,1023
171,01/26/2023,W,975
171,08/28/2023,W,393
171,10/10/2023,W,932
171,05/10/2023,W,531
171,09/14/2023,W,654
171,06/23/2023,W,435
171,09/22/2023,W,533
171,02/27/2023,W,956
171,04/25/2023,W,1013
171,07/17/2023,W,385
171,06/29/2023,W,448
171,03/21/2023,W,1242
171,05/31/2023,W,183
171,02/15/2023,W,696
171,04/17/2023,W,1043
171,04/05/2023,W,760
171,05/09/2023,W,350
171,04/15/2023,A,252
171,01/07/2023,A,255
171,07/10/2023,W,334
171,01/20/2023,W,692
171,02/01/2023,W,921
171,10/31/2023,W,703
171,10/19/2023,W,631
171,03/22/2023,W,1012
171,04/26/2023,W,919
171,02/07/2023,W,1096
171,01/14/2023,A,157
171,02/16/2023,W,897
171,10/04/2023,W,938
171,07/26/2023,W,535
171,06/01/2023,W,474
171,04/04/2023,W,708
171,05/08/2023,W,732
171,08/17/2023,W,404
171,09/15/2023,W,746
171,02/25/2023,A,148
171,01/27/2023,W,794
171,06/09/2023,W,211
171,03/23/2023,W,200
171,07/11/2023,W,150
171,04/27/2023,W,887
171,08/29/2023,W,662
171,09/21/2023,W,73
171,10/09/2023,W,825
171,06/28/2023,W,256
171,09/08/2023,W,540
171,04/03/2023,W,286
171,10/17/2023,W,950
171,01/13/2023,W,656
171,06/02/2023,W,190
171,08/23/2023,W,348
171,03/24/2023,W,543
171,10/13/2023,W,234
171,02/17/2023,W,653
171,02/24/2023,W,810
171,10/26/2023,W,900
171,01/31/2023,W,732
171,05/06/2023,A,337
171,04/28/2023,W,265
171,07/03/2023,W,157
171,07/28/2023,W,411
171,10/05/2023,W,533
171,01/09/2023,W,764
171,03/25/2023,A,225
171,09/16/2023,A,40
171,06/08/2023,W,327
171,08/30/2023,W,539
171,04/29/2023,A,267
171,09/20/2023,W,276
171,06/03/2023,A,58
171,09/02/2023,A,29
171,08/16/2023,W,310
171,02/18/2023,A,63
171,07/12/2023,W,372
171,04/01/2023,A,262
171,02/23/2023,W,756
171,05/05/2023,W,588
171,01/28/2023,A,291
171,08/14/2023,W,249
171,08/01/2023,W,261
171,10/28/2023,A,40
171,01/12/2023,W,1163
171,05/23/2023,W,584
171,05/04/2023,W,875
171,08/04/2023,W,271
171,07/14/2023,W,388
171,03/27/2023,W,887
171,02/06/2023,W,578
171,06/27/2023,W,277
171,03/31/2023,W,803
171,06/07/2023,W,136
171,03/09/2023,W,275
171,02/22/2023,W,1001
171,06/26/2023,W,248
171,10/18/2023,W,627
171,01/10/2023,W,1216
171,09/19/2023,W,529
171,10/06/2023,W,707
171,10/07/2023,A,56
171,02/08/2023,W,956
171,06/05/2023,W,307
171,05/01/2023,W,909
171,01/03/2023,W,712
171,09/01/2023,W,619
171,03/28/2023,W,391
171,01/30/2023,W,505
171,08/31/2023,W,563
171,05/19/2023,W,884
171,02/20/2023,W,863
172,09/05/2023,W,852
172,02/24/2023,W,2104
172,05/01/2023,W,1938
172,09/10/2023,U,143
172,02/03/2023,W,1851
172,08/09/2023,W,677
172,03/06/2023,W,971
172,06/23/2023,W,715
172,04/10/2023,W,1425
172,01/14/2023,A,412
172,10/26/2023,W,2018
172,02/13/2023,W,1752
172,07/05/2023,W,843
172,01/02/2023,U,537
172,01/31/2023,W,2002
172,01/23/2023,W,1496
172,05/15/2023,W,966
172,10/29/2023,U,307
172,03/23/2023,W,2852
172,10/21/2023,A,399
172,03/12/2023,U,194
172,03/31/2023,W,1567
172,09/22/2023,W,827
172,05/06/2023,A,366
172,04/07/2023,W,1348
172,07/20/2023,W,537
172,06/14/2023,W,758
172,10/14/2023,A,295
172,10/19/2023,W,1596
172,01/08/2023,U,381
172,02/14/2023,W,2940
172,08/25/2023,W,1051
172,06/19/2023,W,281
172,01/07/2023,A,414
172,03/03/2023,W,1660
172,05/03/2023,W,2615
172,04/28/2023,W,1528
172,04/08/2023,A,423
172,05/18/2023,W,2075
172,04/06/2023,W,2321
172,10/22/2023,U,186
172,08/31/2023,W,1436
172,01/27/2023,W,1532
172,07/28/2023,W,678
172,09/01/2023,W,846
172,02/19/2023,U,192
172,01/11/2023,W,2532
172,09/29/2023,W,652
172,07/19/2023,W,1060
172,06/17/2023,A,2
172,02/05/2023,U,290
172,04/17/2023,W,1407
172,10/05/2023,W,1832
172,09/24/2023,U,335
172,04/04/2023,W,1885
172,09/30/2023,A,241
172,02/28/2023,W,2797
172,04/02/2023,U,414
172,02/11/2023,A,612
172,10/09/2023,W,1364
172,03/09/2023,W,1587
172,01/20/2023,W,1713
172,03/15/2023,W,1018
172,03/22/2023,W,1795
172,08/27/2023,U,176
172,03/27/2023,W,1318
172,05/29/2023,U,351
172,06/08/2023,W,745
172,07/24/2023,W,930
172,01/24/2023,W,2031
172,08/20/2023,U,101
172,06/22/2023,W,705
172,02/21/2023,W,2311
172,09/12/2023,W,789
172,07/13/2023,W,1091
172,01/09/2023,W,999
172,03/10/2023,W,1056
172,01/18/2023,W,2386
172,09/23/2023,A,358
172,06/16/2023,W,542
172,03/25/2023,A,323
172,01/25/2023,W,2665
172,03/08/2023,W,993
172,09/16/2023,A,169
172,07/11/2023,W,763
172,02/06/2023,W,2028
172,01/16/2023,W,550
172,06/27/2023,W,925
172,03/29/2023,W,2268
172,06/12/2023,W,552
172,06/07/2023,W,1097
172,05/28/2023,U,156
172,06/21/2023,W,595
172,05/20/2023,A,529
172,05/13/2023,A,318
172,05/26/2023,W,832
172,01/26/2023,W,2376
172,10/01/2023,U,206
172,04/14/2023,W,1232
172,08/30/2023,W,1202
172,04/27/2023,W,1992
172,02/09/2023,W,1836
172,08/28/2023,W,1304
172,04/30/2023,U,298
172,04/11/2023,W,3004
172,02/26/2023,U,311
172,01/19/2023,W,2129
172,08/26/2023,A,176
172,03/04/2023,A,391
172,06/20/2023,W,530
172,02/27/2023,W,1711
172,09/11/2023,W,1048
172,04/29/2023,A,486
172,05/08/2023,W,1422
172,10/27/2023,W,1574
172,07/14/2023,W,879
172,08/04/2023,W,614
172,05/16/2023,W,2218
172,08/29/2023,W,1173
172,05/05/2023,W,1598
172,02/01/2023,W,3063
172,08/07/2023,W,924
172,08/11/2023,W,667
172,09/20/2023,W,1384
172,08/21/2023,W,836
172,06/15/2023,W,441
172,04/25/2023,W,2821
172,07/31/2023,W,636
172,10/03/2023,W,1938
172,09/03/2023,U,84
172,09/02/2023,A,114
172,03/28/2023,W,2326
172,06/03/2023,A,124
172,04/24/2023,W,1947
172,08/18/2023,W,760
172,04/20/2023,W,2320
172,09/21/2023,W,1078
172,10/08/2023,U,376
172,10/15/2023,U,218
172,03/01/2023,W,2063
172,03/14/2023,W,962
172,02/04/2023,A,555
172,07/25/2023,W,960
172,03/05/2023,U,399
172,08/16/2023,W,745
172,05/04/2023,W,2083
172,01/04/2023,W,1974
172,07/17/2023,W,912
172,08/10/2023,W,764
172,09/17/2023,U,211
172,05/12/2023,W,1826
172,07/21/2023,W,604
172,05/19/2023,W,1224
172,02/18/2023,A,500
172,03/17/2023,W,529
172,03/13/2023,W,539
172,10/06/2023,W,1113
172,04/01/2023,A,417
172,01/05/2023,W,1494
172,10/04/2023,W,1563
172,09/07/2023,W,1093
172,05/31/2023,W,1071
172,09/28/2023,W,2420
172,10/10/2023,W,1859
172,09/18/2023,W,1439
172,01/12/2023,W,1093
172,10/20/2023,W,1800
172,02/23/2023,W,2612
172,02/02/2023,W,2295
172,01/17/2023,W,2220
172,08/02/2023,W,810
172,08/14/2023,W,862
172,03/26/2023,U,414
172,06/29/2023,W,745
172,04/19/2023,W,2090
172,09/26/2023,W,1562
172,03/20/2023,W,1297
172,02/10/2023,W,1767
172,01/29/2023,U,356
172,07/06/2023,W,560
172,06/28/2023,W,1010
172,03/30/2023,W,2269
172,07/03/2023,W,507
172,05/25/2023,W,1150
172,08/24/2023,W,720
172,04/18/2023,W,1653
172,05/17/2023,W,2299
172,03/21/2023,W,2870
172,02/20/2023,W,1645
172,06/06/2023,W,907
172,01/28/2023,A,477
172,06/05/2023,W,870
172,10/12/2023,W,1887
172,09/19/2023,W,1352
172,10/28/2023,A,416
172,02/08/2023,W,1996
172,04/12/2023,W,2262
172,01/30/2023,W,1847
172,07/12/2023,W,1029
172,10/30/2023,W,2348
172,10/16/2023,W,2128
172,05/09/2023,W,1884
172,02/07/2023,W,2031
172,05/10/2023,W,2463
172,04/03/2023,W,1567
172,06/13/2023,W,742
172,02/15/2023,W,3007
172,04/09/2023,U,300
172,04/05/2023,W,2491
172,02/16/2023,W,2930
172,01/10/2023,W,1759
172,09/14/2023,W,1054
172,10/13/2023,W,1872
172,08/15/2023,W,721
172,08/01/2023,W,865
172,07/07/2023,W,558
172,04/22/2023,A,480
172,08/17/2023,W,508
172,10/17/2023,W,1851
172,04/15/2023,A,421
172,03/02/2023,W,2506
172,01/21/2023,A,434
172,05/24/2023,W,750
172,01/13/2023,W,1397
172,06/26/2023,W,586
172,03/18/2023,A,336
172,05/21/2023,U,221
172,05/30/2023,W,1166
172,10/23/2023,W,2581
172,05/14/2023,U,381
172,10/25/2023,W,2873
172,09/08/2023,W,645
172,07/10/2023,W,984
172,09/06/2023,W,669
172,08/22/2023,W,705
172,07/26/2023,W,886
172,10/18/2023,W,2090
172,10/07/2023,A,364
172,04/21/2023,W,1647
172,01/22/2023,U,367
172,05/02/2023,W,2871
172,06/02/2023,W,411
172,09/15/2023,W,1753
172,10/31/2023,W,2448
172,08/08/2023,W,816
172,04/26/2023,W,2848
172,10/24/2023,W,1645
172,04/23/2023,U,306
172,02/12/2023,U,289
172,03/11/2023,A,370
172,05/23/2023,W,1150
172,03/24/2023,W,2081
172,05/11/2023,W,2376
172,07/27/2023,W,762
172,08/23/2023,W,668
172,03/16/2023,W,790
172,01/03/2023,W,1456
172,02/25/2023,A,266
172,05/27/2023,A,279
172,10/02/2023,W,675
172,06/30/2023,W,777
172,09/04/2023,U,180
172,05/22/2023,W,1084
172,09/09/2023,A,148
172,04/16/2023,U,276
172,05/07/2023,U,380
172,02/22/2023,W,2109
172,06/09/2023,W,649
172,10/11/2023,W,851
172,03/19/2023,U,296
172,09/25/2023,W,1451
172,09/13/2023,W,1215
172,02/17/2023,W,1637
172,08/03/2023,W,530
172,07/18/2023,W,840
172,01/06/2023,W,1072
172,03/07/2023,W,1813
172,04/13/2023,W,2160
172,01/15/2023,U,312
172,06/01/2023,W,743
172,09/27/2023,W,1738
18,09/05/2023,W,3546
18,03/22/2023,W,2660
18,07/09/2023,U,1381
18,05/24/2023,W,2790
18,04/26/2023,W,3223
18,06/19/2023,W,1950
18,09/04/2023,U,1498
18,10/03/2023,W,3782
18,10/25/2023,W,3347
18,10/13/2023,W,3176
18,02/14/2023,W,2847
18,01/14/2023,A,1524
18,02/28/2023,W,2395
18,06/12/2023,W,2503
18,10/04/2023,W,3453
18,02/16/2023,W,2590
18,05/30/2023,W,2572
18,10/06/2023,W,3315
18,08/03/2023,W,3110
18,05/11/2023,W,2676
18,03/19/2023,U,1219
18,06/01/2023,W,2625
18,10/29/2023,U,1359
18,09/23/2023,A,2218
18,04/07/2023,W,2253
18,04/04/2023,W,2117
18,10/21/2023,A,1753
18,08/27/2023,U,1593
18,08/09/2023,W,2597
18,01/16/2023,W,1678
18,05/08/2023,W,2611
18,04/24/2023,W,2921
18,05/12/2023,W,2197
18,08/13/2023,U,1487
18,04/17/2023,W,2641
18,07/26/2023,W,2423
18,10/30/2023,W,3062
18,09/21/2023,W,3395
18,04/15/2023,A,1586
18,10/07/2023,A,2192
18,03/18/2023,A,1391
18,06/13/2023,W,2344
18,03/01/2023,W,2729
18,04/23/2023,U,1313
18,09/15/2023,W,3678
18,06/09/2023,W,2555
18,02/25/2023,A,1431
18,01/03/2023,W,1754
18,07/20/2023,W,2645
18,09/13/2023,W,3366
18,07/30/2023,U,1360
18,10/31/2023,W,2899
18,03/08/2023,W,2869
18,07/18/2023,W,2721
18,08/18/2023,W,2911
18,02/13/2023,W,2908
18,01/11/2023,W,2571
18,03/23/2023,W,2448
18,07/08/2023,A,1558
18,03/10/2023,W,2456
18,01/08/2023,U,1054
18,04/08/2023,A,1611
18,01/27/2023,W,2233
18,09/24/2023,U,1674
18,10/09/2023,W,2724
18,06/22/2023,W,2579
18,05/29/2023,U,1101
18,01/25/2023,W,2201
18,07/11/2023,W,2552
18,05/28/2023,U,1184
18,05/13/2023,A,1515
18,04/27/2023,W,2948
18,08/26/2023,A,2111
18,06/20/2023,W,2405
18,08/29/2023,W,3145
18,08/11/2023,W,2762
18,09/03/2023,U,1420
18,09/10/2023,U,1650
18,07/25/2023,W,2632
18,06/26/2023,W,2243
18,03/17/2023,W,2357
18,01/05/2023,W,1918
18,05/23/2023,W,2621
18,10/02/2023,W,3172
18,10/20/2023,W,3286
18,06/28/2023,W,2605
18,01/17/2023,W,2589
18,10/16/2023,W,2959
18,07/16/2023,U,1272
18,04/03/2023,W,2098
18,06/05/2023,W,2864
18,04/09/2023,U,1031
18,04/22/2023,A,1843
18,07/07/2023,W,2612
18,05/19/2023,W,2500
18,10/17/2023,W,3270
18,01/13/2023,W,2048
18,03/02/2023,W,2571
18,08/19/2023,A,1482
18,08/08/2023,W,2583
18,05/14/2023,U,1121
18,09/06/2023,W,3144
18,04/21/2023,W,2827
18,06/02/2023,W,2550
18,05/02/2023,W,2955
18,10/24/2023,W,3639
18,02/12/2023,U,1262
18,03/16/2023,W,2605
18,03/24/2023,W,2145
18,05/27/2023,A,1552
18,06/30/2023,W,2768
18,05/07/2023,U,1366
18,07/15/2023,A,1770
18,10/11/2023,W,3563
18,03/30/2023,W,2790
18,02/17/2023,W,2466
18,09/25/2023,W,3162
18,06/24/2023,A,1848
18,01/31/2023,W,2292
18,08/23/2023,W,2925
18,02/24/2023,W,2375
18,02/03/2023,W,1996
18,07/21/2023,W,2587
18,05/01/2023,W,2443
18,10/26/2023,W,3181
18,05/15/2023,W,2296
18,03/07/2023,W,2854
18,04/10/2023,W,2720
18,05/06/2023,A,1712
18,01/30/2023,W,2234
18,06/14/2023,W,2675
18,06/18/2023,U,1244
18,07/03/2023,W,2485
18,08/25/2023,W,3269
18,01/24/2023,W,2506
18,04/28/2023,W,2722
18,03/03/2023,W,2225
18,09/01/2023,W,3800
18,07/28/2023,W,2206
18,09/08/2023,W,3325
18,07/19/2023,W,2700
18,02/08/2023,W,2801
18,10/05/2023,W,3336
18,02/11/2023,A,1542
18,04/02/2023,U,1609
18,09/29/2023,W,3537
18,03/15/2023,W,2806
18,09/12/2023,W,3552
18,06/08/2023,W,2441
18,10/22/2023,U,1880
18,08/20/2023,U,1521
18,01/09/2023,W,2242
18,01/18/2023,W,2385
18,03/25/2023,A,1498
18,03/29/2023,W,2379
18,09/16/2023,A,2391
18,05/20/2023,A,1635
18,08/07/2023,W,2479
18,06/21/2023,W,2496
18,05/26/2023,W,2475
18,10/01/2023,U,1744
18,07/13/2023,W,2393
18,08/30/2023,W,3262
18,07/01/2023,A,1662
18,04/11/2023,W,2820
18,10/08/2023,U,947
18,03/04/2023,A,2214
18,04/29/2023,A,1570
18,05/05/2023,W,2263
18,09/02/2023,A,2197
18,05/16/2023,W,2475
18,09/20/2023,W,3573
18,06/15/2023,W,2372
18,07/31/2023,W,2393
18,04/20/2023,W,2829
18,06/03/2023,A,2230
18,03/28/2023,W,2560
18,01/04/2023,W,1821
18,03/14/2023,W,2711
18,08/16/2023,W,2966
18,08/10/2023,W,2617
18,08/02/2023,W,2811
18,02/18/2023,A,1598
18,04/01/2023,A,1560
18,09/28/2023,W,3520
18,02/10/2023,W,2490
18,09/07/2023,W,3515
18,09/18/2023,W,3223
18,02/23/2023,W,2617
18,01/29/2023,U,909
18,07/06/2023,W,2692
18,03/26/2023,U,1189
18,09/26/2023,W,3251
18,06/17/2023,A,1821
18,07/23/2023,U,1643
18,05/25/2023,W,2698
18,05/17/2023,W,2791
18,01/28/2023,A,1299
18,10/12/2023,W,3425
18,07/12/2023,W,2317
18,04/12/2023,W,2658
18,04/19/2023,W,2657
18,06/25/2023,U,1514
18,10/28/2023,A,2130
18,08/24/2023,W,2771
18,08/14/2023,W,1788
18,03/13/2023,W,2386
18,01/12/2023,W,2439
18,06/06/2023,W,2655
18,04/18/2023,W,2904
18,07/02/2023,U,671
18,09/17/2023,U,1701
18,07/14/2023,W,2441
18,07/27/2023,W,2505
18,05/04/2023,W,2792
18,03/05/2023,U,1398
18,02/04/2023,A,1573
18,02/06/2023,W,2392
18,10/15/2023,U,1599
18,10/27/2023,W,3099
18,08/04/2023,W,2740
18,08/21/2023,W,2959
18,09/11/2023,W,2708
18,01/19/2023,W,2088
18,04/16/2023,U,1114
18,10/14/2023,A,1665
18,02/09/2023,W,2283
18,04/30/2023,U,1207
18,06/07/2023,W,2729
18,03/09/2023,W,2441
18,06/27/2023,W,2387
18,07/22/2023,A,2014
18,09/30/2023,A,1822
18,03/27/2023,W,2541
18,08/05/2023,A,1727
18,06/16/2023,W,2543
18,02/19/2023,U,1294
18,03/31/2023,W,2341
18,06/04/2023,U,1472
18,08/31/2023,W,3189
18,02/05/2023,U,1150
18,03/12/2023,U,980
18,01/23/2023,W,2328
18,07/05/2023,W,2281
18,05/03/2023,W,3129
18,09/27/2023,W,3364
18,04/13/2023,W,2860
18,02/21/2023,W,2692
18,02/22/2023,W,2348
18,05/18/2023,W,2759
18,01/22/2023,U,989
18,09/09/2023,A,1959
18,05/22/2023,W,2428
18,03/06/2023,W,2160
18,04/14/2023,W,2887
18,10/18/2023,W,3311
18,02/20/2023,W,1833
18,08/22/2023,W,3111
18,10/23/2023,W,3357
18,05/21/2023,U,1224
18,01/21/2023,A,1528
18,01/10/2023,W,2518
18,02/15/2023,W,2587
18,08/12/2023,A,1775
18,04/05/2023,W,2156
18,09/19/2023,W,3252
18,08/28/2023,W,2976
18,01/20/2023,W,2127
18,05/09/2023,W,2718
18,01/02/2023,U,1251
18,03/21/2023,W,2448
18,06/29/2023,W,2543
18,05/31/2023,W,2862
18,07/17/2023,W,2462
18,04/25/2023,W,2619
18,06/11/2023,U,1131
18,02/27/2023,W,2187
18,08/15/2023,W,2626
18,03/11/2023,A,2063
18,01/07/2023,A,1376
18,08/06/2023,U,1435
18,09/22/2023,W,3269
18,06/23/2023,W,2244
18,01/15/2023,U,1160
18,07/10/2023,W,2376
18,09/14/2023,W,3458
18,08/17/2023,W,3113
18,06/10/2023,A,1755
18,05/10/2023,W,3019
18,02/07/2023,W,2647
18,10/10/2023,W,3515
18,02/01/2023,W,2634
18,07/24/2023,W,2296
